DateHeure,Group1,Lib,Valeur
01/01/2018 17:48:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 17:50:00,Ambiance,CO2 Cours 005, 360
01/01/2018 17:50:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 17:52:00,Ambiance,CO2 Cours 005, 360
01/01/2018 17:52:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 17:54:00,Ambiance,CO2 Cours 005, 360
01/01/2018 17:54:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 17:56:00,Ambiance,CO2 Cours 005, 360
01/01/2018 17:56:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 17:58:00,Ambiance,CO2 Cours 005, 360
01/01/2018 17:58:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:00:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:00:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:02:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:02:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:04:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:04:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:06:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:06:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:08:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:08:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:10:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:10:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:12:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:12:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:14:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:14:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:16:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:16:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:18:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:18:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:20:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:20:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:22:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:22:00,Ambiance,Temp Cours 005," 20,5"
01/01/2018 18:24:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:24:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:26:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:26:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:28:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:28:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:30:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:30:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:32:00,Ambiance,CO2 Cours 005, 380
01/01/2018 18:32:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:34:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:34:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:36:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:36:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:38:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:38:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:40:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:40:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:42:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:42:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:44:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:44:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:46:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:46:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:48:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:48:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:50:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:50:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:52:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:52:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:54:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:54:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:56:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:56:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 18:58:00,Ambiance,CO2 Cours 005, 360
01/01/2018 18:58:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:00:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:00:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:02:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:02:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:04:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:04:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:06:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:06:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:08:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:08:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:10:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:10:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:12:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:12:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:14:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:14:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:16:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:16:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:18:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:18:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:20:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:20:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:22:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:22:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:24:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:24:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:26:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:26:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:28:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:28:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:30:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:30:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:32:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:32:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:34:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:34:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:36:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:36:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:38:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:38:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:40:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:40:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:42:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:42:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:44:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:44:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:46:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:46:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:48:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:48:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:50:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:50:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:52:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:52:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:54:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:54:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:56:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:56:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 19:58:00,Ambiance,CO2 Cours 005, 380
01/01/2018 19:58:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:00:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:00:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:02:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:02:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:04:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:04:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:06:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:06:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:08:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:08:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:10:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:10:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:12:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:12:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:14:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:14:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:16:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:16:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:18:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:18:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:20:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:20:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:22:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:22:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:24:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:24:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:26:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:26:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:28:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:28:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:30:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:30:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:32:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:32:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:34:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:34:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:36:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:36:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:38:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:38:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:40:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:40:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:42:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:42:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:44:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:44:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:46:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:46:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:48:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:48:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:50:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:50:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:52:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:52:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:54:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:54:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:56:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:56:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 20:58:00,Ambiance,CO2 Cours 005, 380
01/01/2018 20:58:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:00:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:00:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:02:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:02:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:04:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:04:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:06:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:06:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:08:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:08:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:10:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:10:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:12:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:12:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:14:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:14:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:16:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:16:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:18:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:18:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:20:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:20:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:22:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:22:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:24:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:24:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:26:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:26:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:28:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:28:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:30:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:30:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:32:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:32:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:34:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:34:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:36:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:36:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:38:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:38:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:40:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:40:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:42:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:42:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:44:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:44:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:46:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:46:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:48:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:48:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:50:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:50:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:52:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:52:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:54:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:54:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:56:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:56:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 21:58:00,Ambiance,CO2 Cours 005, 380
01/01/2018 21:58:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:00:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:00:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:02:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:02:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:04:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:04:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:06:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:06:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:08:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:08:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:10:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:10:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:12:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:12:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:14:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:14:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:16:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:16:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:18:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:18:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:20:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:20:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:22:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:22:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:24:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:24:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:26:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:26:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:28:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:28:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:30:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:30:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:32:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:32:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:34:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:34:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:36:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:36:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:38:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:38:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:40:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:40:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:42:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:42:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:44:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:44:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:46:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:46:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:48:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:48:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:50:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:50:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:52:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:52:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:54:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:54:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:56:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:56:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 22:58:00,Ambiance,CO2 Cours 005, 380
01/01/2018 22:58:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:00:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:00:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:02:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:02:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:04:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:04:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:06:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:06:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:08:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:08:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:10:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:10:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:12:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:12:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:14:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:14:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:16:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:16:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:18:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:18:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:20:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:20:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:22:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:22:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:24:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:24:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:26:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:26:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:28:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:28:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:30:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:30:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:32:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:32:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:34:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:34:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:36:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:36:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:38:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:38:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:40:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:40:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:42:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:42:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:44:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:44:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:46:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:46:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:48:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:48:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:50:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:50:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:52:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:52:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:54:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:54:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:56:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:56:00,Ambiance,Temp Cours 005," 20,4"
01/01/2018 23:58:00,Ambiance,CO2 Cours 005, 380
01/01/2018 23:58:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:00:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:00:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:02:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:02:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:04:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:04:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:06:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:06:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:08:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:08:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:10:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:10:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:12:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:12:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:14:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:14:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:16:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:16:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:18:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:18:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:20:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:20:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:22:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:22:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:24:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:24:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:26:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:26:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:28:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:28:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:30:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:30:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:32:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:32:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:34:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:34:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:36:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:36:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:38:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:38:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:40:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:40:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:42:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:42:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:44:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:44:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:46:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:46:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:48:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:48:00,Ambiance,Temp Cours 005," 20,4"
02/01/2018 00:50:00,Ambiance,CO2 Cours 005, 380
02/01/2018 00:50:00,Ambiance,Temp Cours 005," 20,4"
